id,nome,indirizzo,numero-civico,cap,quartiere,citta,geolocazione,telefono,fax,mobile,email,web,tipi,tipi-specifici,agenzia.intestazione,consolato.stato,consolato.console,consolato.pec,consolato.orari.giorni,consolato.orari.apertura,consolato.orari.chiusura,consolato.orari.note,accoglienza.stelle,accoglienza.camere,accoglienza.sale_meeting,accoglienza.residences,accoglienza.descrizione,accoglienza.direttore,accoglienza.gestione,divertimento-e-ristoro.cucina,divertimento-e-ristoro.orari.giorni,divertimento-e-ristoro.orari.apertura,divertimento-e-ristoro.orari.chiusura,divertimento-e-ristoro.orari.note,divertimento-e-ristoro.informazioni,luoghi-da-visitare.orari.giorni,luoghi-da-visitare.orari.apertura,luoghi-da-visitare.orari.chiusura,luoghi-da-visitare.orari.note,luoghi-da-visitare.orari.visite,luoghi-da-visitare.orari.servizi,luoghi-da-visitare.orari.prezzi,luoghi-da-visitare.informazioni_storiche,luoghi-da-visitare.note,luoghi-da-visitare.gestore.nome,luoghi-da-visitare.gestore.indirizzo,luoghi-da-visitare.gestore.cap,luoghi-da-visitare.gestore.localita,luoghi-da-visitare.gestore.mobile,luoghi-da-visitare.gestore.telefono,luoghi-da-visitare.gestore.fax,luoghi-da-visitare.gestore.email,luoghi-da-visitare.gestore.web,icon
465,La Posada,"Via Emerico Amari, 55",,90139,,Palermo,,091/33225,,,trattorialaposada@gmail.com,,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
466,Cibus,"Via Emerico Amari, 64",,90139,,Palermo,,091/23062 - 0916122651,,,info@cibus.pa.it,http://www.cibus.pa.it/,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
467,Il Cambusone,"Piazza Giuseppe Verdi, 27",,90134,,Palermo,,091/35597,,3397288890,trattoriailcambusone@gmail.com,http://www.ilcambusone.it/,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
323,Della Giara,"Via Cuba, 8",,90129,,Monreale,,091/25000,,,,,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
326,Le Pergamene,"Piazza Marina, 48",,90133,,Palermo,,091/166142,,,lepergamene@lepergamene.it,http://www.lepergamene.it/,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
333,L'Ottava Nota,"Via Butera, 55",,90133,,Palermo,,091/168601,,,info@ristorantelottavanota.it,http://www.ristorantelottavanota.it/,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
345,Gagini Restaurant,"Via dei Cassari, 35",,90133,,Palermo,,091/89918,,,,http://www.gaginirestaurant.com/,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
389,Ristorantino Palazzo Sambuca,"Via Alloro, 26",,90133,,Palermo,,091/076794,,,,,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
391,I Cuochini,"Via Ruggero Settimo, 68",,90141,,Palermo,,091/81158,,,info@icuochini.it,,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
456,Chapeau,"Via Pignatelli Aragona, 52",,90141,,Palermo,,,,3293020884,chapeaupalermo@live.com,,ristoro,"Ristorante, Pub",,,,,,,,,,,,,,,,mediterranea,,,,,,,,,,,,,,,,,,,,,,,,snack_bar
458,Pipi Room,"Via XX Settembre, 59",,90141,,Palermo,,091/32959,,,pipiroom@ristorantiitaliani.it,http://www.ristorantepipiroom.it/,ristoro,"Ristorante, Pizzeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rec_dining
461,Trattoria Al Cancelletto,"Via Ottavio D'Aragona, 34",,90139,,Palermo,,091/83069,,,,,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
464,Stravizi,"Via Gaetano Filangeri, 22",,90133,,Palermo,,091/177917,,,,,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
468,Baciamolemani,Corso Vittorio Emanuele 176/178,,90133,,Palermo,,091/119781,,,baciamolemani@libero.it,,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
469,Novecento,"Via Emerico Amari, 88",,90139,,Palermo,,091/28838,,,,,ristoro,"Ristorante, Trattoria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
470,Osteria Divino Rosso,"Salita Sant'Antonio, 9",,90133,,Palermo,,,,3281146809,losteriadivinorosso@ristorantiitaliani.it,,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
471,La Taverna Dell'Artista,"Via Principe di Belmonte, 45",,90139,,Palermo,,,,3277867575,latavernadellartista@gmail.com,,ristoro,Ristorante,,,,,,,,,,,,,,,,europea,,,,,,,,,,,,,,,,,,,,,,,,dining
325,I leprotti in città,"Via Maggiore Toselli, 127",,90143,,Palermo,,091/08685,,3386455905,,,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
331,A'Cuncuma,"Via Judica, 21",,90134,,Palermo,,091/872991,,3201646036,restaurantacuncuma@gmail.com,http://www.acuncuma.com/,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
340,Trattoria Supra I Mura,"Piazza Porta Carini, 5",,90134,,Palermo,,091/84060,,,,,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
387,Luci e Calici gourmet,"Via Sammartino, 121",,90141,,Palermo,,091/542967,091/880357,3939482099,info@ristoranteluciecalici.com,http://www.ristoranteluciecalici.com/,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
423,Trattoria Altri Tempi,"Via Sammartino, 65",,90141,,Palermo,,091/23480,,,,http://www.trattoriaaltritempi.it/,ristoro,Ristorante,,,,,,,,,,,,,,,,tipica palermitana,,,,,,,,,,,,,,,,,,,,,,,,dining
428,Tribeca Cafe,"Via Mariano Stabile, 134",,90139,,Palermo,,091/32963,,,,,ristoro,"Ristorante, American Bar, Sushi Bar",,,,,,,,,,,,,,,,internazionale,,,,,,,,,,,,,,,,,,,,,,,,snack_bar
431,Kus-Kus,Piazza Virgilio 9,,90144,,Palermo,,091/86525,,3935787815,,http://www.kus-kus.it/,ristoro,"Ristorante, Pizzeria",,,,,,,,,,,,,,,,"mediterranea,pizza",,,,,,,,,,,,,,,,,,,,,,,,rec_dining
445,Ristorante Branciforte,"Via Bara all'Olivella, 2",,90133,,Palermo,,091/20265,,,info@ristorantebranciforte.it,http://www.palazzobranciforte.it/ristorante-index.php,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
446,Osteria Lo Bianco,"Via Emerico Amari, 104",,90139,,Palermo,,091/514906,,3299036051 - 3932465851,osteria.lobianco@libero.it,http://www.osterialobianco.it/,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
459,Prio RistoAperiPizza,"Via della Vetriera, 1",,90133,,Palermo,,091/080473,,,,,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
460,Volo,"Via Liberta, 12",,90141,,Palermo,,,,3280504641,vincenzo.cugno@libero.it,,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
473,Giro pizza e cucina,"Via XII Gennaio, 8",,90141,,Palermo,,091/29331,,,,,ristoro,"Ristorante, Pizzeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rec_dining
309,Margot,"Piazza Sant'Onofrio, 3",,90134,,Palermo,,091/82585,,3393012570,,,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
319,De Gustibus,Vicolo Fonderia 3/5,,90133,,Palermo,,091/35322,,,,,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
320,Gambrinus,Via Francesco Ferrara 46/A,,90141,,Palermo,,091/515327,,,,,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
321,La Cueva,"Via Balate, 15",,90134,,Palermo,,091/91255,,,,,ristoro,Ristorante,,,,,,,,,,,,,,,,spagnola,,,,,,,,,,,,,,,,,,,,,,,,dining
322,La Gondola,"Via Principe di Scordia, 144",,90139,,Palermo,,091/31748,,3881282666,,,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
328,Ai Cascinari,"Via D'Ossuna, 45",,90138,,Palermo,,091/519804,,,,,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
329,Al Fondaco Del Conte,"Piazza Conte Federico, 24",,90134,,Palermo,,091/522312,091/52 2312,3291298078,info@alfondacodelconte.it,http://www.alfondacodelconte.it/it/,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
334,Bellotero,"Via Giorgio Castriota, 3",,90139,,Palermo,,091/82158,,,Ristorantebellotero@libero.it,http://www.ristorantebelloteropalermo.it/,ristoro,Ristorante,,,,,,,,,,,,,,,,tipica siciliana,,,,,,,,,,,,,,,,,,,,,,,,dining
336,Lo Scrigno dei Sapori,"Piazza Principe di Camporeale, 83",,90138,,Palermo,,091/531351,,,,,ristoro,Ristorante,,,,,,,,,,,,,,,,"mediterranea,internazionale",,,,,,,,,,,,,,,,,,,,,,,,dining
355,Il Ghiottone Raffinato,"Via Salvatore Vigo, 3",,90139,,Palermo,,091/514744,,3357676349 - 3486893955,ilghiottoneraffinato@tiscali.it,http://www.ilghiottoneraffinato.it/banner/banner.php?immagine=cuore,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
357,Gadir,"Via dello Spasimo, 44",,90133,,Palermo,,091/101215,,,,,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
360,I Sapori del Mare,"Via Re Federico, 8",,90141,,Palermo,,091/821458,,,,,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
364,Patanegra,"Piazza Virgilio, 30",,90141,,Palermo,,091/495192,,,,,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
407,Retriglia,"Via XII Gennaio, 11",,90141,,Palermo,,091/081223,,,,,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
312,Ai vecchietti di Minchiapititto,"Piazza Sant'Oliva, 10",,90141,,Palermo,,091/85606,,3332244677,info@aivecchietti.it,http://www.aivecchiettidiminchiapititto.com/vecchietti/index.asp,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
350,Sapori Perduti,"Via Principe Di Belmonte, 32",,90139,,Palermo,,091/27387,,,,,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
359,I Manciatari,"Via Re Federico, 109",,90138,,Palermo,,091/71749,,3478358409,imanciatari@libero.it,http://www.manciatari.it/,ristoro,"Ristorante, Pizzeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rec_dining
362,Ai Murici,"Via Messina Marine,178",,90100,,Palermo,,091/212767,,,,,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
377,Ai Maccheronai,"Discesa Maccheronai, 47",,90133,,Palermo,,091/118162,,,,,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
338,Ristorantino da Spanò,Via scalini 6,,90133,,Palermo,,,,3485628789,info@ristorantinospano.it,http://www.ristorantinospano.com/,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,Zona mercato del Capo,,,,,,,,,,,,,,,,,,,dining
341,Sesto Canto,"Via Sant'Oliva, 26",,90141,,Bagheria,,091/24543,,,,,ristoro,Ristorante,,,,,,,,,,,,,,,,"mediterranea,fusion",,,,,,,,,,,,,,,,,,,,,,,,dining
349,Cin Cin,"Via Manin, 22",,90139,,Palermo,,091/124095,,,clemente.vincenzo@gmail.com,http://www.ristorantecincin.com/,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
352,Belli Sazi,"Via Messina marine, 447",,90100,,Palermo,,091/646103,,,,,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
353,Schiticchio Food & Beverage,Piazza Marina 5/6,,90133,,Palermo,,091/114868,,,,,ristoro,Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dining
347,Frida,"Piazza Sant'Onofrio, 37",,90134,,Palermo,,091/505440,,3933338092,info@fridapizzeria.it,http://www.fridapizzeria.it/,ristoro,Pizzeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rec_dining
365,Giabal,"Via Maddalena Umberto, 14",,90131,,Palermo,,,,,info@pizzeriagiabal.it,http://www.pizzeriagiabal.it/,ristoro,Pizzeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rec_dining
418,Pizzottando,Piazza San Francesco Saverio 4,,90134,,Palermo,,091/18408,,,,,ristoro,Pizzeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rec_dining
472,Torquemada,"Via Pignatelli Aragona, 64",,90141,,Palermo,,091/84995,,,,,ristoro,"Ristorante, Pizzeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rec_dining
474,Pizzeria Porta Sant'Agata,"Piazza Porta Sant'Agata, 10",,90134,,Palermo,,091/528450,,,,,ristoro,Pizzeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rec_dining
475,Pizzeria Bellini,"Piazza Bellini, 6",,90133,,Palermo,,091/165691,,,,,ristoro,Pizzeria,,,,,,,,,,,,,,,,"europea, italiana, pizza",,,,,,,,,,,,,,,,,,,,,,,,rec_dining
317,Ai vecchietti H...nto,"Via Paolo Paternostro, 28",,90141,,Palermo,,091/85606,,3332244677,info@aivecchietti.it,http://www.aivecchiettidiminchiapititto.com/vecchietti_pizz/chi_siamo.asp,ristoro,Pizzeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rec_dining
366,Blanco Pizza & Gourmet,"Via Nicolò Gallo,1c",,90139,,Palermo,,,,,,,ristoro,Pizzeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rec_dining
318,Sciuscià,"Via Dante, 212",,90141,,Palermo,,091/82 2700,,,,,ristoro,Pizzeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rec_dining
342,Mounir,"Via Giovanni da Procida, 19",,90133,,Palermo,,091/730005,,,,,ristoro,Pizzeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rec_dining
432,La Duchessa,Principe di Belmonte 69 / 71,,90139,,Palermo,,091/086896,,,laduchessapizzeria@libero.it,http://www.pizzerialaduchessa.it/,ristoro,Pizzeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rec_dining
436,Mudu,Via Enrico Albanese 24/26,,90139,,Palermo,,091/257228,,,mudupalermo@hotmail.it,,ristoro,Pizzeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rec_dining
437,Pizzeria Italia,Via Orologio 54,,90133,,Palermo,,091/89885,,,italiaristorantepizzeria@hotmail.it,http://www.pizzeriaitaliapalermo.it/,ristoro,Pizzeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rec_dining
494,Mistral,"Via Bordonaro, 30",,90142,,Palermo,,091/372285,,,,,ristoro,Pizzeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rec_dining
486,Villa Costanza,"Via Pietro Bonanno, 42",,90142,,Palermo,,091/47027,,,,,ristoro,"Pizzeria, American Bar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snack_bar
484,Antica Birreria Moretti,"Largo Caronia, 1",,90149,,Palermo - Addaura,,091/843882,,,bellomaurizio@alice.it.,http://www.anticabirreriamoretti.com/,ristoro,"Pizzeria, Pub",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snack_bar
296,Al Pinguino,"Via Ruggero Settimo, 86",,90141,,Palermo,,091/329220,,,,http://www.spinnato.it,"divertimento, ristoro",Bar,,,,,,,,,,,,,,,,,"lunedi,martedi,mercoledi,giovedi,venerdi,sabato,domenica",19:00,01:00,"venerdi,sabato: chiusura alle 02:00",,,,,,,,,,,,,,,,,,,,coffee
299,Antico Caffè Spinnato,"Via Principe di Belmonte, 107/115",,90139,,Palermo,,091/7495104,091/334725,,,http://www.spinnato.it,"divertimento, ristoro",Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coffee
301,Coffee & Chocolate,"Via Libertà, 100 A/B",,90143,,Palermo,,091/302821,,,,http://www.spinnato.it,"divertimento, ristoro",Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coffee
300,Coffee & Chocolate,"Via Principe di Belmonte, 108",,90139,,Palermo,,091/329220,,,,http://www.spinnato.it,"divertimento, ristoro",Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coffee
302,Coffee & Chocolate,"Via Notarbartolo, 7/b",,90141,,Palermo,,091/7303123,,,,http://www.spinnato.it,"divertimento, ristoro",Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coffee
411,Bar Touring,"Via Lincoln, 15",,90133,,Palermo,,091/167242,,,,,"divertimento, ristoro",Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coffee
444,Testagrossa,"Corso Calatafimi, 795",,90129,,Palermo,,091/25315,,,,,ristoro,"Street Food, Focacceria",,,,,,,,,,,,,,,,Tipica focacceria popolare palermitana,,,,,,,,,,,,,,,,,,,,,,,,snack_bar
462,Antica Focacceria San Francesco,"Via Alessandro Paternostro, 58",,90133,,Palermo,,091/20264,,,,http://www.afsf.it/,ristoro,Street Food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snack_bar
463,Di Martino Drinks & Brunch,"Via Mazzini, 54",,90139,,Palermo,,091/118820,,,,,ristoro,Street Food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snack_bar
386,Nni Franco U' Vastiddaru,"Corso Vittorio Emanuele, 102",,90133,,Palermo,,,,,,,ristoro,"Street Food, Focacceria",,,,,,,,,,,,,,,,Tipica focacceria popolare palermitana,,,,,,,,,,,,,,,,,,,,,,,,snack_bar
388,Focacceria Basile,"Via Bara all'Olivella, 76",,90133,,Palermo,,091/35628,,,,,ristoro,"Street Food, Focacceria",,,,,,,,,,,,,,,,Tipica focacceria popolare palermitana,,,,,,,,,,,,,,,,,,,,,,,,snack_bar
393,Pani Ca' Meusa Porta Carbone,"Via Cala, 62",,90133,,Palermo,,091/23433,,,,,ristoro,Street Food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snack_bar
447,Antichi Sapori Palermitani,"Via Messina Marine, 683",,90121,,Palermo,,,,3398470318,,http://antichisaporipalermitani.weebly.com/,ristoro,"Street Food, Focacceria",,,,,,,,,,,,,,,,Tipica focacceria palermitana,,,,,,,,,,,,,,,,,,,,,,,,snack_bar
22,Chiesa di Santa Cita (oggi San Mamiliano),"Via Valverde, 1",,90133,,Palermo,,091/32779,,,,http://www.santacita.it,luogo da visitare,Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church
17,Chiesa di Sant' Agostino,"Via Francesco Raimondo, 3",,90134,,Palermo,,091/84632,,,,,luogo da visitare,Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church
20,Chiesa di Santa Chiara,"Piazza Santa Chiara, 11",,90134,,Palermo,,091/31141,,3409840657,,,luogo da visitare,Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church
26,Chiesa di San Francesco d'Assisi,Piazza San Francesco d'Assisi,,90133,,Palermo,,091/82370,,,,,luogo da visitare,Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church
41,Chiesa di Santa Maria della Pietà,"Via Torremuzza, 1",,90133,,Palermo,,091/165266,,,,,luogo da visitare,Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church
43,Chiesa di Santa Maria in Valverde,Largo Cavalieri di Malta,,90133,,Palermo,,091/32779,,,,http://www.santacita.it,luogo da visitare,Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church
7,Cattedrale,Corso Vittorio Emanuele,,90134,,Palermo,,091/34373,091/34375,,cattedrale@diocesipa.it - segreteriacattedrale@diocesipa.it,http://www.cattedrale.palermo.it/,luogo da visitare,Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church
8,Chiesa del Monastero delle Cappuccinelle,"Via delle Cappuccinelle, 109",,90138,,Palermo,,091/114745,,,,,luogo da visitare,Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church
13,Chiesa dell'Immacolata Concezione al Capo,"Via Porta Carini, 38",,90134,,,,091/28430,,,,www.santippolito.arcidiocesi.palermo.it/concezione,luogo da visitare,Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church
14,Chiesa della Madonna dell'Itria ai Cocchieri,"Piazzetta Chiesa Cocchieri, 1",,90133,,Palermo,,091/165848,,,,,luogo da visitare,Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church
23,Chiesa di Santa Cristina La Vetere,"Via dei Pellegrini, 2",,90134,,Palermo,,091/48728,,,,,luogo da visitare,Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church
28,Chiesa di San Gioacchino (al Collegio Maria all'Olivella),Via Patania,,90133,,Palermo,,. 091581058,,,,,luogo da visitare,Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church
29,Chiesa di San Giorgio dei Genovesi,Piazza San Giorgio dei Genovesi,,90133,,Palermo,,091/32779,,,,http://www.santacita.it,luogo da visitare,Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church
44,Chiesa di San Matteo,"Via Vittorio Emanuele, 247",,90133,,Palermo,,,,3296198263,,,luogo da visitare,Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church
50,Chiesa dei SS. Quaranta Martiri Pisani alla Guilla,Piazza dei SS. Quaranta Martiri,,90134,,Palermo,,,,3391588692 - 3293977513,,,luogo da visitare,Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church
51,Chiesa del SS. Salvatore,"Via Vittorio Emanuele, 395",,90134,,Palermo,,091/23392,,,,,luogo da visitare,Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church
52,Chiesa di San Sebastiano,Via San Sebastiano,,90133,,Palermo,,,,,,,luogo da visitare,Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church
53,Chiesa di San Stanislao Kostka,"Via del Noviziato, 1",,90134,,Palermo,,091/83859 - 0916622430,,,,http://www.sanstanislao.diocesipa.it/,luogo da visitare,Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church
56,Duomo di Monreale,Piazza Duomo,,90046,,Monreale,,091/402424,,,,http://www.webdiocesi.chiesacattolica.it/sicilia/monreale,luogo da visitare,Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church
10,Chiesa del Gesù o di Casa Professa,"Piazza Casa Professa, 21",,90134,,Palermo,,091/32 213,,334187 9038,,http://www.itinerars.it/ - http://www.casaprofessa.blogspot.com,luogo da visitare,Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church
11,Chiesa di Santa Maria della Catena,Piazzetta delle Dogane,,90133,,Palermo,,091/21529 - 0916118168,,,,,luogo da visitare,Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church
12,Chiesa Santa Maria degli Angeli (detta la Gancia),"Via Alloro, 27",,90133,,Palermo,,091/165221,,,,,luogo da visitare,Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church
18,Chiesa di Sant' Antonio Abate Magno,Via Roma 203/A,,90133,,Palermo,,091/89940,,,,http://www.santoantonioabate.diocesipa.it,luogo da visitare,Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church
19,Chiesa di Santa Caterina d'Alessandria,Piazza Bellini,,90133,,Palermo,,,,,,,luogo da visitare,Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church
24,Chiesa di San Domenico,Piazza S. Domenico,,90133,,Palermo,,091/89172 - 0916114314,,3294259159,,,luogo da visitare,Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church
25,Chiesa di Sant'Eulalia dei Catalani,"Via Argenteria Nuova, 33",,90133,,Palermo,,091/430481,,,,,luogo da visitare,Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church
27,Chiesa di San Francesco Saverio,Piazza San Francesco Saverio,,90134,,Palermo,,091/517052,,3283227667,,,luogo da visitare,Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church
31,Chiesa di San Giovanni dei Lebbrosi,"Via Salvatore Cappello, 38",,90123,,Palermo,,091/75024,,,,,luogo da visitare,Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church
32,Chiesa di San Giuseppe Cafasso (ex S.Giorgio in Kemonia),"Via dei Benedettini,16",,90134,,Palermo,,091/518223 - 0913822777,,,,www.sangiuseppecafasso.arcidiocesi.palermo.it,luogo da visitare,Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church
34,Chiesa di San Giuseppe dei Teatini,Corso Vittorio Emanuele,,90134,,Palermo,,091/31239,,,,http://www.sangiuseppeteatini.arcidiocesi.palermo.it,luogo da visitare,Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church
35,Chiesa di San Gregorio Papa,Via Porta di Carini,,90134,,Palermo,,091/83791,,,,,luogo da visitare,Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church
36,Chiesa di Sant'Ignazio all'Olivella,"Piazza Olivella, 1",,90133,,Palermo,,091/86867,,,,,luogo da visitare,Chiesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church
