accoglienza.sale_meeting,consolato.orari.apertura,cap,consolato.console,agenzia.intestazione,accoglienza.direttore,accoglienza.residences,id,tipi_specifici,divertimento-e-ristoro.orari.note,accoglienza.descrizione,accoglienza.stelle,divertimento-e-ristoro.cucina,consolato.pec,citta,fax,indirizzo,telefono,web,consolato.orari.note,divertimento-e-ristoro.orari.apertura,tipi,divertimento-e-ristoro.orari.giorni,consolato.orari.giorni,consolato.stato,email,divertimento-e-ristoro.orari.chiusura,accoglienza.gestione,accoglienza.camere,nome,divertimento-e-ristoro.informazioni,consolato.orari.chiusura,mobile
,,90149,,,,,484,"pizzeria, pub",,,,,,Palermo - Addaura,,Antica Birreria Moretti,091 6843882,http://www.anticabirreriamoretti.com/,,,ristoro,,,,bellomaurizio@alice.it.,,,,Antica Birreria Moretti,,,
,,90141,,,,,296,bar,"venerdi,sabato: chiusura alle 02:00",,,,,Palermo,,Al Pinguino,091/329220,http://www.spinnato.it,,19:00,"divertimento, ristoro","lunedi,martedi,mercoledi,giovedi,venerdi,sabato,domenica",,,,01:00,,,Al Pinguino,,,
,,90139,,,,,299,bar,,,,,,Palermo,091/334725,Antico Caff?? Spinnato,091/7495104,http://www.spinnato.it,,,"divertimento, ristoro",,,,,,,,Antico Caff?? Spinnato,,,
,,90143,,,,,301,bar,,,,,,Palermo,,Coffee & Chocolate,091/302821,http://www.spinnato.it,,,"divertimento, ristoro",,,,,,,,Coffee & Chocolate,,,
,,90139,,,,,300,bar,,,,,,Palermo,,Coffee & Chocolate,091/329220,http://www.spinnato.it,,,"divertimento, ristoro",,,,,,,,Coffee & Chocolate,,,
,,90141,,,,,302,bar,,,,,,Palermo,,Coffee & Chocolate,091/7303123,http://www.spinnato.it,,,"divertimento, ristoro",,,,,,,,Coffee & Chocolate,,,
,,90133,,,,,411,bar,,,,,,Palermo,,Bar Touring,0916167242,,,,"divertimento, ristoro",,,,,,,,Bar Touring,,,
,,90129,,,,,444,"street food, focacceria",,,,Tipica focacceria popolare palermitana,,Palermo,,Testagrossa,091425315,,,,ristoro,,,,,,,,Testagrossa,,,
,,90133,,,,,462,street food,,,,,,Palermo,,Antica Focacceria San Francesco,091320264,http://www.afsf.it/,,,ristoro,,,,,,,,Antica Focacceria San Francesco,,,
,,90139,,,,,463,street food,,,,,,Palermo,,Di Martino Drinks & Brunch,0916118820,,,,ristoro,,,,,,,,Di Martino Drinks & Brunch,,,
,,90133,,,,,386,"street food, focacceria",,,,Tipica focacceria popolare palermitana,,Palermo,,Nni Franco U' Vastiddaru,,,,,ristoro,,,,,,,,Nni Franco U' Vastiddaru,,,
,,90133,,,,,388,"street food, focacceria",,,,Tipica focacceria popolare palermitana,,Palermo,,Focacceria Basile,091335628,,,,ristoro,,,,,,,,Focacceria Basile,,,
,,90133,,,,,393,street food,,,,,,Palermo,,Pani Ca' Meusa Porta Carbone,091323433,,,,ristoro,,,,,,,,Pani Ca' Meusa Porta Carbone,,,
,,90121,,,,,447,"street food, focacceria",,,,Tipica focacceria palermitana,,Palermo,,Antichi Sapori Palermitani,,http://antichisaporipalermitani.weebly.com/,,,ristoro,,,,,,,,Antichi Sapori Palermitani,,,3398470318
